File,Total Time,Coding %,Debugging %,Testing %,FC% Flow Complexity,OV% Object Vocabulary,OC% Object Conjuration,AI% Arithmetic Intricacy,DT% Data Transfer,ID% Inline Data,CS% Code Structure,CM% Comments,CCR Code to Comment Ratio,ECF Essential Comment Factor,CSM Code Structure Modularity,LD Logic Density,SDE Source Divergence Entropy,IDF Information Diversity Factor,OCF Object Convolution Factor,LLOC Logical Lines of Code,Multi Line Comments,Single Line Comments,High Quality Comments,Strings,Numeric Constants,Code Nature,Quality Notes Count,Quality Notes Detail,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\debug\de\hdodenhof\circleimageview\R.java,3,52,29,19,0,58,25,0,6,2,9,1,7,20,156,53,15,260,30,12,1,0,1,0,9,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\compat\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\constraint\R.java,16,52,29,19,0,55,32,0,6,3,5,0,1,8,46,87,21,368,37,64,1,0,1,0,83,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\coreui\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\coreutils\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\design\R.java,486,51,29,20,1,53,33,0,6,3,3,0,0,0,18,97,20,401,38,1885,1,0,1,0,2206,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\fragment\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\graphics\drawable\animated\R.java,1,56,27,17,0,78,8,0,0,0,12,2,33,50,206,0,0,57,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\graphics\drawable\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\mediacompat\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\transition\R.java,1,54,27,18,0,67,20,0,2,1,10,1,16,33,172,33,7,166,25,5,1,0,1,0,2,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\v4\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\v7\appcompat\R.java,382,51,29,20,2,53,33,0,6,2,3,0,0,0,15,97,19,400,39,1470,1,0,1,0,1721,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\android\support\v7\recyclerview\R.java,6,52,29,19,0,57,28,0,5,2,7,0,4,12,131,65,16,303,34,22,1,0,1,0,20,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\events\example\eleglance\Manifest.java,1,55,27,18,0,71,16,0,1,1,11,1,20,33,212,20,4,122,22,4,1,0,1,1,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\events\example\eleglance\R.java,658,56,26,18,1,49,31,0,6,2,3,9,37,293,16,97,19,407,39,2345,890,0,890,0,2690,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\auth\api\R.java,1,56,27,17,0,80,7,0,0,0,11,2,33,50,216,0,0,50,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\auth\R.java,1,56,27,17,0,78,8,0,0,0,12,2,33,50,206,0,0,57,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\base\R.java,0,56,27,17,0,73,12,0,0,0,13,2,33,50,199,0,0,83,16,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\measurement\impl\R.java,1,56,27,17,0,80,7,0,0,0,11,2,33,50,216,0,0,50,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\measurement\R.java,1,56,27,17,0,78,8,0,0,0,12,2,33,50,206,0,0,57,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\R.java,23,52,29,20,0,54,34,0,6,2,5,0,1,5,53,87,16,400,38,93,1,0,1,0,86,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\android\gms\tasks\R.java,1,56,27,17,0,78,8,0,0,0,12,2,33,50,206,0,0,57,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\auth\api\R.java,1,56,27,17,0,78,8,0,0,0,12,2,33,50,206,0,0,57,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\crash\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\database\connection\R.java,1,56,27,17,0,78,8,0,0,0,12,2,33,50,206,0,0,57,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\database\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\firebase_core\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\iid\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\messaging\R.java,0,56,27,17,0,76,9,0,0,0,12,2,33,50,196,0,0,66,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\build\generated\source\r\release\com\google\firebase\R.java,0,56,27,17,0,72,11,0,0,0,14,3,33,50,186,0,0,80,13,2,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
